FST	Target Het.	ExpHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0395367
0.0155244	0.346178	0.0274991	0.0270722	3
0.0513151	0.534892	0.667423	0.633174	10
0.0196382	0.577103	0.745105	0.730472	6
0.0411549	0.232527	0.146817	0.140774	2
0.0169542	0.645108	0.538983	0.529845	5
0.0177891	0.419397	0.0445362	0.043744	3
0	0.143708	0	0	0
0.00451121	0.353546	0.197271	0.196381	2
0.0299454	0.597203	0.643618	0.624344	11
0.0187448	0.290266	0.0454095	0.0445583	2
0.00841299	0.399943	0.518031	0.513673	5
0.0192348	0.653846	0.755328	0.740799	14
0	0.0767018	0	0	0
0.0148151	0.421397	0.448342	0.4417	3
0.0592177	0.695144	0.900573	0.847243	29
0.0685504	0.424436	0.117785	0.109711	1
0.0188795	0.0886061	0.183351	0.179889	2
0.014738	0.30246	0.161483	0.159104	4
0	0.0958289	0	0	0
0	0.0070695	0	0	0
0	0.168146	0	0	0
0	0.0544949	0	0	0
0	0.0468508	0	0	0
0.0328605	0.471406	0.158518	0.153309	7
0.0333054	0.463075	0.639961	0.618647	7
0.0430346	0.545802	0.765085	0.73216	8
0.0456627	0.403378	0.547969	0.522947	5
0.00310771	0.445566	0.426823	0.425496	2
0.0534612	0.222923	0.140988	0.13345	1
0.0399909	0.636828	0.480883	0.461652	7
0	0.0380394	0	0	0
0	0.120148	0	0	0
0.0164893	0.295008	0.131064	0.128903	1
0.0716273	0.210066	0.475122	0.44109	2
0.0442559	0.449158	0.490527	0.468818	4
0.086798	0.562941	0.521301	0.476053	14
0	0.060497	0	0	0
0.00677786	0.539574	0.0047031	0.00467122	2
0.0193962	0.649508	0.743246	0.728829	13
0.0387426	0.31309	0.23021	0.221291	3
0.0352401	0.647593	0.783366	0.75576	17
0.0228835	0.0297055	0.341913	0.334089	2
0.23194	0.654376	0.298714	0.22943	11
0.0345569	0.5482	0.484115	0.467386	12
0.0143946	0.207229	0.257211	0.253509	2
0.011641	0.238915	0.045171	0.0446451	2
0.0223314	0.511768	0.202358	0.197839	9
0	0.0137849	0	0	0
0.0239898	0.472267	0.646619	0.631107	9
0.0219731	0.642851	0.658352	0.643885	12
0.020163	0.387386	0.136847	0.134087	5
0.0475981	0.193566	0.500381	0.476564	2
0.0134276	0.408954	0.46975	0.463443	3
0.0189282	0.502236	0.0343479	0.0336978	4
0.0291516	0.407512	0.762704	0.74047	10
0	0.00250619	0	0	0
0	0.0325763	0	0	0
0	0.0176072	0	0	0
0.00379049	0.476602	0.0299911	0.0298774	4
0.0316725	0.697411	0.780954	0.756219	20
0.106773	0.302765	0.206303	0.184275	2
0.0291656	0.306121	0.0523507	0.0508238	3
0.0215772	0.671957	0.710775	0.695439	9
0.0107905	0.410908	0.0177263	0.017535	3
0	0.365609	0	0	0
0.0240928	0.696475	0.862003	0.841235	14
0.0255287	0.558084	0.571568	0.556977	10
0.0440072	0.582757	0.81355	0.777748	9
0	0.113509	0	0	0
0.0113043	0.308619	0.012546	0.0124042	1
0.0263051	0.50087	0.559973	0.545242	9
0.0375874	0.604031	0.708547	0.681914	11
0.028637	0.324943	0.665812	0.646745	5
0.0205299	0.0642539	0.00783229	0.00767149	1
0.0468092	0.32851	0.78102	0.744461	4
0.0246508	0.660104	0.680397	0.663625	8
0.0139198	0.430417	0.0734504	0.072428	2
0.0426969	0.616157	0.70459	0.674507	10
0.00947965	0.351656	0.548687	0.543485	3
0.0373783	0.506221	0.778308	0.749216	12
0.0843927	0.53092	0.702336	0.643064	14
0.0161454	0.235059	0.653567	0.643015	5
0.0154864	0.152923	0.450296	0.443322	4
0.0361405	0.414233	0.268107	0.258418	6
0.00951667	0.467884	0.00419297	0.00415307	2
0	0.0685443	0	0	0
0.0410719	0.0386937	0.306949	0.294342	1
0.0322317	0.487972	0.410307	0.397083	7
0	0.0480321	0	0	0
0.0668478	0.172933	0.320005	0.298613	1
0.015445	0.37114	0.00473284	0.00465974	1
0.0399392	0.603174	0.699079	0.671159	15
0.0165952	0.4384	0.0285609	0.0280869	2
0.108419	0.652155	0.723757	0.645288	12
0.0389159	0.409575	0.764849	0.735084	7
0.0174518	0.616735	0.435605	0.428003	10
0	0.151053	0	0	0
0.032803	0.649568	0.659492	0.637859	19
0	0.175369	0	0	0
0.0158003	0.0952666	0.59424	0.584851	2
0.0396931	0.319436	0.646783	0.621111	4
0	0.0504326	0	0	0
0.0118261	0.292415	0.454368	0.448995	3
0	0.10418	0	0	0
0.15061	0.249863	0.195657	0.166189	2
0.0187516	0.222781	0.0124762	0.0122422	1
0.0349384	0.693944	0.771549	0.744592	8
0	0.134953	0	0	0
0.0549129	0.658878	0.519849	0.491302	9
0.0324714	0.689478	0.716381	0.693119	13
0.0233686	0.106406	0.00262234	0.00256106	1
0.0198771	0.408446	0.577082	0.565612	7
0.0508906	0.302145	0.499302	0.473893	5
0	0.0796351	0	0	0
0.0181819	0.250933	0.370533	0.363796	1
0.0234975	0.210609	0.594876	0.580898	4
0.0171042	0.331815	0.366298	0.360033	2
0.0323632	0.679386	0.745124	0.721009	13
0.0507501	0.508704	0.77968	0.740112	7
0.0355687	0.511932	0.700393	0.675481	7
0.0193044	0.521476	0.60542	0.593732	13
0.0236876	0.302536	0.458621	0.447757	4
0.00970891	0.315367	0.557782	0.552367	5
0.0464717	0.0569637	0.169203	0.16134	1
0.0107619	0.226577	0.541709	0.535879	3
0.00943574	0.0646046	0.0151096	0.014967	1
0.0116793	0.429433	0.609557	0.602437	9
0.0857512	0.440096	0.836603	0.764863	7
0	0.000646226	0	0	0
0.026795	0.11735	0.556119	0.541218	4
0.020616	0.42714	0.560483	0.548928	6
0.0142775	0.215598	0.445225	0.438868	3
0.0825377	0.350151	0.608552	0.558323	4
